movie,certificate_G,certificate_Missing,certificate_Not Rated,certificate_PG,certificate_PG-13,certificate_R,certificate_TV-MA,certificate_TV-PG,certificate_Unrated,duration,rate,metascore,votes,gross,user_reviews,critic_reviews,popularity,awards_nominations,Oscar_nominated,Golden_Globes_nominated,BAFTA_won,BAFTA_nominated,Screen_Actors_Guild_won,Screen_Actors_Guild_nominated,Critics_Choice_won,Critics_Choice_nominated,Directors_Guild_won,Directors_Guild_nominated,Producers_Guild_won,Producers_Guild_nominated,Art_Directors_Guild_won,Art_Directors_Guild_nominated,Writers_Guild_won,Writers_Guild_nominated,Costume_Designers_Guild_won,Costume_Designers_Guild_nominated,Online_Film_Television_Association_won,Online_Film_Television_Association_nominated,Online_Film_Critics_Society_won,Online_Film_Critics_Society_nominated,People_Choice_won,People_Choice_nominated,London_Critics_Circle_Film_won,London_Critics_Circle_Film_nominated,American_Cinema_Editors_won,American_Cinema_Editors_nominated,Hollywood_Film_won,Hollywood_Film_nominated,Austin_Film_Critics_Association_won,Austin_Film_Critics_Association_nominated,Denver_Film_Critics_Society_won,Denver_Film_Critics_Society_nominated,Boston_Society_of_Film_Critics_won,Boston_Society_of_Film_Critics_nominated,New_York_Film_Critics_Circle_won,New_York_Film_Critics_Circle_nominated,Los_Angeles_Film_Critics_Association_won,Los_Angeles_Film_Critics_Association_nominated,Oscar_Best_Picture_nominated,Oscar_Best_Director_won,Oscar_Best_Director_nominated,Oscar_Best_Actor_won,Oscar_Best_Actor_nominated,Oscar_Best_Actress_won,Oscar_Best_Actress_nominated,Oscar_Best_Supporting_Actor_won,Oscar_Best_Supporting_Actor_nominated,Oscar_Best_Supporting_Actress_won,Oscar_Best_Supporting_Actress_nominated,Oscar_Best_AdaScreen_won,Oscar_Best_AdaScreen_nominated,Oscar_Best_OriScreen_won,Oscar_Best_OriScreen_nominated,Oscar_Best_Picture_won
Perfume: The Story of a Murderer,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.435127258049449,0.5274075552584906,-0.48083004440712557,0.047404504476680986,-0.8096009871286007,-0.14397001924430447,-0.26411403384189364,0.25010761915449486,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wedding Crashers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17614150069621048,-0.0807608287364614,-0.009765029334019234,0.5207726864919243,1.1697793364184712,0.1433010438745597,-0.5441817508782315,-0.49970112426337876,-0.3570539315406558,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,4.759085420295001,2.2383373139768086,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,2.215646837627989,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House of Wax,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.31846004683541895,-2.1485331032153114,-1.3640769476692,-0.472760172653537,-0.5242780130952467,0.015240449472174468,-0.26411403384189364,0.43049073688181166,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Memoirs of a Geisha,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.3451997039527892,0.28414043276449624,-0.5985962981754022,-0.34136557017799724,-0.28561643696010874,-0.0349454591449765,-0.2709449537696092,0.673276662903984,0.6663381903291147,1.9452287680945273,0.740630616250191,3.13138029197378,1.7348059601325132,-0.24882644365339338,0.6934895814278373,0.7611417456018966,0.6349706597830994,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,4.769857357336011,1.9801584190105348,-0.17597944920684494,-0.40406819163549923,5.265066973226281,2.2681002197797993,0.37784787578345225,0.8044960070633901,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,3.4290870802853055,3.3486976383006137,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,0.8318262489865489,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bolt,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8580253714153783,-0.2023943839017764,0.16688435131839566,-0.18599511529054383,0.2597864597846137,-0.6735178825838974,-0.2709449537696092,0.16235366998985426,-0.29685439496008104,-0.20973851625848774,0.740630616250191,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Longest Yard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0936411615937692,-0.8105627678967272,-0.951895059480232,-0.2776820095008863,0.6811733051482166,-0.43470217950917905,-0.8993895871194405,0.7707810508646958,-0.47745300470180524,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,3.53129642658736,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tangled,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.6781702632220585,0.8923088167594482,0.4024168588549488,0.6314102708806716,1.0893649191389634,-0.30664158510679385,0.40531611907423104,-0.5523534937621631,-0.17645532179893159,-0.20973851625848774,0.740630616250191,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.02808994438070501,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,0.5031224199891021,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bridge to Terabithia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8580253714153783,0.16250629375753292,0.5790662395073637,-0.37999683303267273,-0.04446880274022972,-0.07647862489710144,-0.5851672704445249,-0.013154228339426944,-0.5376525412823799,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.30561859486207005,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A History of Violence,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8580253714153783,0.5274075552584906,0.9912481276963317,0.02526123473926536,-0.5296325997393043,0.9635810674790273,1.2045337506169513,0.6411002148769491,1.3285330927154366,0.22125494061211526,0.740630616250191,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,0.37784787578345225,1.9146106089888502,3.4252245672801025,2.6816181641431487,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,2.226738402576704,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,1.5423951088757168,0.7227340775922451,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,3.593957775083716,5.643561225559795,1.4153145049336895,2.9744717891748285,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
The Island,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9405257105178196,-0.2023943839017764,-0.8341288057119554,0.4279725901985057,-0.4884214061037897,0.5811298328448767,-0.07284827586585803,0.3983142888547768,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Diving Bell and the Butterfly,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.13860493864209913,1.1355759392534426,1.638962523421853,-0.4985266001141721,-0.7734575272812121,-0.6787095283029131,-0.03869367622728023,2.2001953783687305,1.3887326292960114,1.0832418543533213,1.4053681242945122,0.8170447679835834,0.2464521145169149,-0.24882644365339338,-0.46702482651712074,0.7611417456018966,0.6349706597830994,-0.13152257528233016,3.1670032130225585,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,2.2681002197797993,0.37784787578345225,1.082024657544755,0.9500037711473192,1.6218426656737763,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.8803384382279993,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,4.793353176372515,5.197009135577734,-0.2875794809096283,-0.37110749515676245,1.4153145049336895,4.090689552660368,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
A Good Year,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08621394659955059,-0.2023943839017764,-1.0107781863643703,-0.5968612011036392,-0.7594017373405609,-0.6406374596967985,-0.8037567081314227,0.5455459146754515,-0.5978520778629547,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Carter,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7606706023244998,-0.5672956575660983,-0.775245678827817,0.15740672352555932,-0.13215015903667265,0.30770315831005424,1.347983069098978,-0.7356617431283012,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sin City,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4009603859378602,1.1355759392534426,0.5790662395073637,2.5638293189896437,-0.12220592669770856,2.0261378913042236,0.7400311955322934,-0.6303570041307326,0.06434282452336734,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.19705985993268596,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,1.1024474512377433,0.526967356582025,3.4252245672801025,1.09195491643909,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,1.530869893305318,1.49081732235216,3.332675145963602,2.82538799002198,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Underworld: Evolution,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4083876009320788,-0.32402795123045575,-1.6584925820898915,-0.13000420108374688,-0.2348434814602056,-0.09897575634616912,-0.4143942722516359,-0.2959169534254911,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The New World,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8955619334694896,-0.44566209023741904,0.2846506050866722,-0.6008624274588468,-0.7092024875525211,0.18310366105367942,-0.305099553408187,0.6596260485894844,-0.11625578521835685,-0.20973851625848774,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,0.2189553999252067,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,1.09195491643909,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,4.440627481416483,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Sisterhood of the Traveling Pants,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17614150069621048,-0.6889292127314134,0.10800122443425736,-0.7389414933860655,-0.4577281505191025,-0.5991042939446736,-1.2204428237220717,-0.4372983159685232,-0.6580516144435294,-0.6407319731290907,-0.5888443998384513,-0.3401229940115147,-0.4977248082908843,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,-0.49770833126496833,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,-0.2875794809096283,-0.37110749515676245,-0.32044856715479764,-0.3741815012817925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Children,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9405257105178196,0.6490411104238055,0.637949366391502,-0.4854359737315833,-0.7785252610693381,-0.426049436644153,-0.10017195557672025,1.178349392540471,0.6061386537485399,0.6522483974827182,1.4053681242945122,-0.3401229940115147,-0.1256363468869847,-0.24882644365339338,1.854003989372795,-0.36867803302591867,0.6349706597830994,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,0.37784787578345225,0.526967356582025,0.9500037711473192,1.09195491643909,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,0.20713845605364692,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,0.7227340775922451,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,1.6531891470870437,0.8318262489865489,-0.32044856715479764,0.7420362622037479,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
The Lives of Others,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9854894875661495,1.7437443232483945,1.4623131427694382,0.44745362665233823,-0.7228758070185967,-0.2703000650736845,-0.3460850729744803,-0.4314480526908805,0.18474189768451682,-0.20973851625848774,0.07589310820586982,0.8170447679835834,1.3627174987286137,-0.24882644365339338,-0.46702482651712074,-0.36867803302591867,-0.6130751197905786,-0.13152257528233016,-0.29734485436704267,-0.18295574149853927,-0.4199975640211929,-0.2012598041070047,-0.4900392047046273,-0.17597944920684494,-0.40406819163549923,-0.18993110725564605,-0.44089762492818146,-0.34675169967083896,-0.5831472453434351,-0.2876066269190724,0.032179417969717794,-0.18619896680161344,-0.3475809112442939,3.2981058714099043,2.8999383847510565,-0.19890271381328503,-0.4513354669242201,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,-0.2851065086318224,-0.3618911610085309,1.6531891470870437,0.8318262489865489,1.4153145049336895,0.7420362622037479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Million Dollar Baby,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7606706023244998,1.2572100782604059,1.2856637621170233,1.653098741202804,0.12945964557299783,0.9428144846029648,0.009122763266728671,-0.22083857469574306,1.268333556134862,2.3762222249651304,2.734843140383154,-0.3401229940115147,-0.4977248082908843,5.495111087410921,3.014518397317753,0.7611417456018966,1.0509859196409919,7.603257447273754,3.1670032130225585,-0.18295574149853927,2.1734873938096735,-0.2012598041070047,1.9801584190105348,-0.17597944920684494,2.3529716794685975,-0.18993110725564605,-0.44089762492818146,0.37784787578345225,1.3595533080261202,-0.2876066269190724,1.09195491643909,-0.18619896680161344,-0.3475809112442939,-0.2874229588640674,-0.4660615261207055,-0.19890271381328503,2.215646837627989,-0.3673472936746696,-0.3670629935962937,-0.2478849282121688,-0.3285928786226226,-0.24684093636354254,-0.37326148506948903,1.4077133863696234,0.7498888983087221,1.6531891470870437,2.0347599931298603,-0.32044856715479764,1.8582540256892883,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1
